status	alignment_id	source	tier	english_word	gothic_surface	gothic_surface_gothic	script_ok	dist_1	match_1	dist_2	match_2	dist_3	match_3	english_sentence	gothic_sentence_roman	gothic_sentence_gothic
okay	train_1254_d1	llm_diversify	3	delivered up	atg(iba)da	𐌰𐍄𐌲(𐌹𐌱𐌰)𐌳𐌰	yes	4	atgiban: deliver into the custody of, give over to, give unto	5	gibands: donor, giver	6	gibla: edge of a roof peak, gable	"You know that after two days the Passover is coming, and the Son of Man will be delivered up to be crucified."	wituþ þatei afar twans dagans p(aska) wairþiþ, jas~sa sunus mans atg(iba)da du ushramjan.	𐍅𐌹𐍄𐌿𐌸 𐌸𐌰𐍄𐌴𐌹 𐌰𐍆𐌰𐍂 𐍄𐍅𐌰𐌽𐍃 𐌳𐌰𐌲𐌰𐌽𐍃 𐍀(𐌰𐍃𐌺𐌰) 𐍅𐌰𐌹𐍂𐌸𐌹𐌸, 𐌾𐌰𐍃~𐍃𐌰 𐍃𐌿𐌽𐌿𐍃 𐌼𐌰𐌽𐍃 𐌰𐍄𐌲(𐌹𐌱𐌰)𐌳𐌰 𐌳𐌿 𐌿𐍃𐌷𐍂𐌰𐌼𐌾𐌰𐌽.
okay	train_0202_d1	llm_diversify	3	reclining	anakumbjandans	𐌰𐌽𐌰𐌺𐌿𐌼𐌱𐌾𐌰𐌽𐌳𐌰𐌽𐍃	yes	4	anakumbjan: lie (V.) (2) down to a meal, recline at table	6	anakunnan: make acquire knowledge of by reading, teach or learn through...	6	anakunnains: bringing into awareness through reading, bringing into recog...	Levi made a great feast for him in his house. There was a great crowd of tax collectors and others who were reclining with them.	jah gawaurhta dauht mikila Laiwweis imma in garda seinamma, jah was managei motarje mikila jah anþaraize, þaiei wesun miþ im anakumbjandans.	𐌾𐌰𐌷 𐌲𐌰𐍅𐌰𐌿𐍂𐌷𐍄𐌰 𐌳𐌰𐌿𐌷𐍄 𐌼𐌹𐌺𐌹𐌻𐌰 𐌻𐌰𐌹𐍅𐍅𐌴𐌹𐍃 𐌹𐌼𐌼𐌰 𐌹𐌽 𐌲𐌰𐍂𐌳𐌰 𐍃𐌴𐌹𐌽𐌰𐌼𐌼𐌰, 𐌾𐌰𐌷 𐍅𐌰𐍃 𐌼𐌰𐌽𐌰𐌲𐌴𐌹 𐌼𐍉𐍄𐌰𐍂𐌾𐌴 𐌼𐌹𐌺𐌹𐌻𐌰 𐌾𐌰𐌷 𐌰𐌽𐌸𐌰𐍂𐌰𐌹𐌶𐌴, 𐌸𐌰𐌹𐌴𐌹 𐍅𐌴𐍃𐌿𐌽 𐌼𐌹𐌸 𐌹𐌼 𐌰𐌽𐌰𐌺𐌿𐌼𐌱𐌾𐌰𐌽𐌳𐌰𐌽𐍃.
okay	train_0774_d0	llm_diversify	3	anointed	gasalbodedun	𐌲𐌰𐍃𐌰𐌻𐌱𐍉𐌳𐌴𐌳𐌿𐌽	yes	4	gasalbōn: anoint (V.), salve with an ointment	6	gasandjan: accompany, send off, send on	6	gastaldan: acquire, get, get; ?, procure	They cast out many demons, and anointed many with oil who were sick, and healed them.	jah unhulþons managos usdribun jah gasalbodedun alewa managans siukans jah gahailidedun.	𐌾𐌰𐌷 𐌿𐌽𐌷𐌿𐌻𐌸𐍉𐌽𐍃 𐌼𐌰𐌽𐌰𐌲𐍉𐍃 𐌿𐍃𐌳𐍂𐌹𐌱𐌿𐌽 𐌾𐌰𐌷 𐌲𐌰𐍃𐌰𐌻𐌱𐍉𐌳𐌴𐌳𐌿𐌽 𐌰𐌻𐌴𐍅𐌰 𐌼𐌰𐌽𐌰𐌲𐌰𐌽𐍃 𐍃𐌹𐌿𐌺𐌰𐌽𐍃 𐌾𐌰𐌷 𐌲𐌰𐌷𐌰𐌹𐌻𐌹𐌳𐌴𐌳𐌿𐌽.
okay	train_1308_d1	llm_diversify	3	reported	spillodedun	𐍃𐍀𐌹𐌻𐌻𐍉𐌳𐌴𐌳𐌿𐌽	yes	4	spillōn: give report of, proclaim the gospel, relate, report (V.), te...	6	gaspillōn: announce, promulgate, tell	6	spilla: announcer, herald, proclaimer, promulgator, teller	Also they spoke of his good deeds before me, and reported my words to him. Tobiah sent letters to put me in fear.	jah rodidedun du imma wai(la) in andwairþja meinamma, jah waurda meina spillodedun imma, jah aipistulans insandida Tobeias ogjan mik.	𐌾𐌰𐌷 𐍂𐍉𐌳𐌹𐌳𐌴𐌳𐌿𐌽 𐌳𐌿 𐌹𐌼𐌼𐌰 𐍅𐌰𐌹(𐌻𐌰) 𐌹𐌽 𐌰𐌽𐌳𐍅𐌰𐌹𐍂𐌸𐌾𐌰 𐌼𐌴𐌹𐌽𐌰𐌼𐌼𐌰, 𐌾𐌰𐌷 𐍅𐌰𐌿𐍂𐌳𐌰 𐌼𐌴𐌹𐌽𐌰 𐍃𐍀𐌹𐌻𐌻𐍉𐌳𐌴𐌳𐌿𐌽 𐌹𐌼𐌼𐌰, 𐌾𐌰𐌷 𐌰𐌹𐍀𐌹𐍃𐍄𐌿𐌻𐌰𐌽𐍃 𐌹𐌽𐍃𐌰𐌽𐌳𐌹𐌳𐌰 𐍄𐍉𐌱𐌴𐌹𐌰𐍃 𐍉𐌲𐌾𐌰𐌽 𐌼𐌹𐌺.
okay	train_0260_d0	llm_diversify	3	followed	afarlaistjandein	𐌰𐍆𐌰𐍂𐌻𐌰𐌹𐍃𐍄𐌾𐌰𐌽𐌳𐌴𐌹𐌽	yes	4	afarlaistjan: follow, follow after, pursue, trail (V.)	7	faúrastandan: be a bystander, be at the head of, preside over, stand befor...	7	galaistjan: follow, pursue	When Jesus heard these things, he marveled at him, and turned and said to the multitude who followed him, "I tell you, I have not found such great faith, no, not in Israel."	gahausjands þan þata Iesus sildaleikida ina jah wandjands sik du þizai afarlaistjandein sis managein qaþ: amen, qiþa izwis, ni in Israela swalauda galaubein bigat.	𐌲𐌰𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐍃 𐌸𐌰𐌽 𐌸𐌰𐍄𐌰 𐌹𐌴𐍃𐌿𐍃 𐍃𐌹𐌻𐌳𐌰𐌻𐌴𐌹𐌺𐌹𐌳𐌰 𐌹𐌽𐌰 𐌾𐌰𐌷 𐍅𐌰𐌽𐌳𐌾𐌰𐌽𐌳𐍃 𐍃𐌹𐌺 𐌳𐌿 𐌸𐌹𐌶𐌰𐌹 𐌰𐍆𐌰𐍂𐌻𐌰𐌹𐍃𐍄𐌾𐌰𐌽𐌳𐌴𐌹𐌽 𐍃𐌹𐍃 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽 𐌵𐌰𐌸: 𐌰𐌼𐌴𐌽, 𐌵𐌹𐌸𐌰 𐌹𐌶𐍅𐌹𐍃, 𐌽𐌹 𐌹𐌽 𐌹𐍃𐍂𐌰𐌴𐌻𐌰 𐍃𐍅𐌰𐌻𐌰𐌿𐌳𐌰 𐌲𐌰𐌻𐌰𐌿𐌱𐌴𐌹𐌽 𐌱𐌹𐌲𐌰𐍄.
okay	train_0260_d2	llm_diversify	3	followed	afarlaistjandein	𐌰𐍆𐌰𐍂𐌻𐌰𐌹𐍃𐍄𐌾𐌰𐌽𐌳𐌴𐌹𐌽	yes	4	afarlaistjan: follow, follow after, pursue, trail (V.)	7	faúrastandan: be a bystander, be at the head of, preside over, stand befor...	7	galaistjan: follow, pursue	When Jesus heard these things, he marveled at him, and turned and said to the multitude who followed him, "I tell you, I have not found such great faith, no, not in Israel."	gahausjands þan þata Iesus sildaleikida ina jah wandjands sik du þizai afarlaistjandein sis managein qaþ: amen, qiþa izwis, ni in Israela swalauda galaubein bigat.	𐌲𐌰𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐍃 𐌸𐌰𐌽 𐌸𐌰𐍄𐌰 𐌹𐌴𐍃𐌿𐍃 𐍃𐌹𐌻𐌳𐌰𐌻𐌴𐌹𐌺𐌹𐌳𐌰 𐌹𐌽𐌰 𐌾𐌰𐌷 𐍅𐌰𐌽𐌳𐌾𐌰𐌽𐌳𐍃 𐍃𐌹𐌺 𐌳𐌿 𐌸𐌹𐌶𐌰𐌹 𐌰𐍆𐌰𐍂𐌻𐌰𐌹𐍃𐍄𐌾𐌰𐌽𐌳𐌴𐌹𐌽 𐍃𐌹𐍃 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽 𐌵𐌰𐌸: 𐌰𐌼𐌴𐌽, 𐌵𐌹𐌸𐌰 𐌹𐌶𐍅𐌹𐍃, 𐌽𐌹 𐌹𐌽 𐌹𐍃𐍂𐌰𐌴𐌻𐌰 𐍃𐍅𐌰𐌻𐌰𐌿𐌳𐌰 𐌲𐌰𐌻𐌰𐌿𐌱𐌴𐌹𐌽 𐌱𐌹𐌲𐌰𐍄.
okay	train_1025_d3	llm_diversify	3	high priest	auhumistin gudjin	𐌰𐌿𐌷𐌿𐌼𐌹𐍃𐍄𐌹𐌽 𐌲𐌿𐌳𐌾𐌹𐌽	yes	4	auhumists gudja: high priest	7	sa auhumista gudja: high priest	8	auhumists weiha: high priest	They led Jesus away to the high priest. All the chief priests, the elders, and the scribes came together with him.	jah gatauhun Iesu du auhumistin gudjin; jah garunnun miþ imma auhumistans gudjans allai jah þai sinistans jah bokarjos.	𐌾𐌰𐌷 𐌲𐌰𐍄𐌰𐌿𐌷𐌿𐌽 𐌹𐌴𐍃𐌿 𐌳𐌿 𐌰𐌿𐌷𐌿𐌼𐌹𐍃𐍄𐌹𐌽 𐌲𐌿𐌳𐌾𐌹𐌽; 𐌾𐌰𐌷 𐌲𐌰𐍂𐌿𐌽𐌽𐌿𐌽 𐌼𐌹𐌸 𐌹𐌼𐌼𐌰 𐌰𐌿𐌷𐌿𐌼𐌹𐍃𐍄𐌰𐌽𐍃 𐌲𐌿𐌳𐌾𐌰𐌽𐍃 𐌰𐌻𐌻𐌰𐌹 𐌾𐌰𐌷 𐌸𐌰𐌹 𐍃𐌹𐌽𐌹𐍃𐍄𐌰𐌽𐍃 𐌾𐌰𐌷 𐌱𐍉𐌺𐌰𐍂𐌾𐍉𐍃.
okay	train_0295_d1	llm_diversify	3	coming	gaïddjedun	𐌲𐌰ï𐌳𐌳𐌾𐌴𐌳𐌿𐌽	yes	5	garēdan: aim at, have a plan for, intend, purpose (V.), take forethou...	5	gabidjan: pray, request (V.), say a prayer	5	gawadjōn: betroth, pledge (V.), plight (V.), promise (V.)	When a great multitude came together, and people from every city were coming to him, he spoke by a parable.	gaqumanaim þan hiumam managaim jah þaim þaiei us baurgim gaïddjedun du imma, qaþ þairh gajukon:	𐌲𐌰𐌵𐌿𐌼𐌰𐌽𐌰𐌹𐌼 𐌸𐌰𐌽 𐌷𐌹𐌿𐌼𐌰𐌼 𐌼𐌰𐌽𐌰𐌲𐌰𐌹𐌼 𐌾𐌰𐌷 𐌸𐌰𐌹𐌼 𐌸𐌰𐌹𐌴𐌹 𐌿𐍃 𐌱𐌰𐌿𐍂𐌲𐌹𐌼 𐌲𐌰ï𐌳𐌳𐌾𐌴𐌳𐌿𐌽 𐌳𐌿 𐌹𐌼𐌼𐌰, 𐌵𐌰𐌸 𐌸𐌰𐌹𐍂𐌷 𐌲𐌰𐌾𐌿𐌺𐍉𐌽:
okay	train_0347_d0	llm_diversify	3	met	gamotidedun	𐌲𐌰𐌼𐍉𐍄𐌹𐌳𐌴𐌳𐌿𐌽	yes	5	gamōtan: be admitted, be permitted in, find admission, find room, hav...	5	gamōtjan: encounter (V.), meet (V.)	6	gamainjan: be a partner in, be a partner with, debase, defile, demean, ...	It happened, as he was praying alone, that the disciples were with him, and he asked them, "Who do the multitudes say that I am?"	jah warþ, miþþanei was is bidjands sundro, gamotidedun imma siponjos is, jah frah ins qiþands: hvana mik qiþand wisan þos manageins?	𐌾𐌰𐌷 𐍅𐌰𐍂𐌸, 𐌼𐌹𐌸𐌸𐌰𐌽𐌴𐌹 𐍅𐌰𐍃 𐌹𐍃 𐌱𐌹𐌳𐌾𐌰𐌽𐌳𐍃 𐍃𐌿𐌽𐌳𐍂𐍉, 𐌲𐌰𐌼𐍉𐍄𐌹𐌳𐌴𐌳𐌿𐌽 𐌹𐌼𐌼𐌰 𐍃𐌹𐍀𐍉𐌽𐌾𐍉𐍃 𐌹𐍃, 𐌾𐌰𐌷 𐍆𐍂𐌰𐌷 𐌹𐌽𐍃 𐌵𐌹𐌸𐌰𐌽𐌳𐍃: 𐍈𐌰𐌽𐌰 𐌼𐌹𐌺 𐌵𐌹𐌸𐌰𐌽𐌳 𐍅𐌹𐍃𐌰𐌽 𐌸𐍉𐍃 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽𐍃?
okay	train_0452_d1	llm_diversify	3	wasting	distahidedi	𐌳𐌹𐍃𐍄𐌰𐌷𐌹𐌳𐌴𐌳𐌹	yes	5	distaíran: rend in pieces, tear asunder	5	distaheins: diaspora, dispersion, scattering	5	distahjan: disperse, scatter, shred, tear to pieces	He also said to his disciples, "There was a certain rich man who had a manager. An accusation was made to him that this man was wasting his possessions.	Qaþuþ~þan du siponjam seinaim: manne sums was gabeigs, saei aihta fauragaggjan, jah sa frawrohiþs warþ du imma ei distahidedi aigin is.	𐌵𐌰𐌸𐌿𐌸~𐌸𐌰𐌽 𐌳𐌿 𐍃𐌹𐍀𐍉𐌽𐌾𐌰𐌼 𐍃𐌴𐌹𐌽𐌰𐌹𐌼: 𐌼𐌰𐌽𐌽𐌴 𐍃𐌿𐌼𐍃 𐍅𐌰𐍃 𐌲𐌰𐌱𐌴𐌹𐌲𐍃, 𐍃𐌰𐌴𐌹 𐌰𐌹𐌷𐍄𐌰 𐍆𐌰𐌿𐍂𐌰𐌲𐌰𐌲𐌲𐌾𐌰𐌽, 𐌾𐌰𐌷 𐍃𐌰 𐍆𐍂𐌰𐍅𐍂𐍉𐌷𐌹𐌸𐍃 𐍅𐌰𐍂𐌸 𐌳𐌿 𐌹𐌼𐌼𐌰 𐌴𐌹 𐌳𐌹𐍃𐍄𐌰𐌷𐌹𐌳𐌴𐌳𐌹 𐌰𐌹𐌲𐌹𐌽 𐌹𐍃.
okay	train_0625_d0	llm_diversify	3	Nazarene	Nazorenai	𐌽𐌰𐌶𐍉𐍂𐌴𐌽𐌰𐌹	no	5	garēdan: aim at, have a plan for, intend, purpose (V.), take forethou...	5	ganōhnan: abound in, be sufficient in, become sufficient in	5	maúrnan: be anxious, be troubled about, concern oneself, have anxiety...	saying, "Ha! What do we have to do with you, Jesus, you Nazarene? Have you come to destroy us? I know you who you are: the Holy One of God!"	qiþands: fralet, hva uns jah þus, Iesu Nazorenai, qamt fraqistjan uns? kann þuk, hvas þu is, sa weiha gudis.	𐌵𐌹𐌸𐌰𐌽𐌳𐍃: 𐍆𐍂𐌰𐌻𐌴𐍄, 𐍈𐌰 𐌿𐌽𐍃 𐌾𐌰𐌷 𐌸𐌿𐍃, 𐌹𐌴𐍃𐌿 𐌽𐌰𐌶𐍉𐍂𐌴𐌽𐌰𐌹, 𐌵𐌰𐌼𐍄 𐍆𐍂𐌰𐌵𐌹𐍃𐍄𐌾𐌰𐌽 𐌿𐌽𐍃? 𐌺𐌰𐌽𐌽 𐌸𐌿𐌺, 𐍈𐌰𐍃 𐌸𐌿 𐌹𐍃, 𐍃𐌰 𐍅𐌴𐌹𐌷𐌰 𐌲𐌿𐌳𐌹𐍃.
okay	train_0787_d1	llm_diversify	3	laid	galagidedun	𐌲𐌰𐌻𐌰𐌲𐌹𐌳𐌴𐌳𐌿𐌽	yes	5	garaidjan: arrange, decree (V.), enjoin, issue a directive, mandate (V....	5	gapaidōn: clothe, dress (V.), jacket (V.), put on as a tunic	5	garaginōn: advise (V.), give counsel to, give guidance to, prescribe to	When his disciples heard this, they came and took up his corpse, and laid it in a tomb.	jah gahausjandans siponjos is qemun jah usnemun leik is jah galagidedun ita in hlaiwa.	𐌾𐌰𐌷 𐌲𐌰𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐌰𐌽𐍃 𐍃𐌹𐍀𐍉𐌽𐌾𐍉𐍃 𐌹𐍃 𐌵𐌴𐌼𐌿𐌽 𐌾𐌰𐌷 𐌿𐍃𐌽𐌴𐌼𐌿𐌽 𐌻𐌴𐌹𐌺 𐌹𐍃 𐌾𐌰𐌷 𐌲𐌰𐌻𐌰𐌲𐌹𐌳𐌴𐌳𐌿𐌽 𐌹𐍄𐌰 𐌹𐌽 𐌷𐌻𐌰𐌹𐍅𐌰.
okay	train_0947_d1	llm_diversify	3	astonished	sildaleikidedun	𐍃𐌹𐌻𐌳𐌰𐌻𐌴𐌹𐌺𐌹𐌳𐌴𐌳𐌿𐌽	yes	5	sildaleiknan: be admired, be marveled at, become marveled at	5	sildaleikjan: be amazed, marvel (V.), wonder (V.)	6	sildaleik: amazement, astonishment, wonder (N.)	The chief priests and the scribes heard it, and sought how they might destroy him. For they feared him, because all the multitude was astonished at his teaching.	jah gahausidedun þai bokarjos jah gudjane auhumistans jah sokidedun, hvaiwa imma usqistidedeina: ohtedun auk ina, unte alla managei sildaleikidedun in laiseinais is.	𐌾𐌰𐌷 𐌲𐌰𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿𐌽 𐌸𐌰𐌹 𐌱𐍉𐌺𐌰𐍂𐌾𐍉𐍃 𐌾𐌰𐌷 𐌲𐌿𐌳𐌾𐌰𐌽𐌴 𐌰𐌿𐌷𐌿𐌼𐌹𐍃𐍄𐌰𐌽𐍃 𐌾𐌰𐌷 𐍃𐍉𐌺𐌹𐌳𐌴𐌳𐌿𐌽, 𐍈𐌰𐌹𐍅𐌰 𐌹𐌼𐌼𐌰 𐌿𐍃𐌵𐌹𐍃𐍄𐌹𐌳𐌴𐌳𐌴𐌹𐌽𐌰: 𐍉𐌷𐍄𐌴𐌳𐌿𐌽 𐌰𐌿𐌺 𐌹𐌽𐌰, 𐌿𐌽𐍄𐌴 𐌰𐌻𐌻𐌰 𐌼𐌰𐌽𐌰𐌲𐌴𐌹 𐍃𐌹𐌻𐌳𐌰𐌻𐌴𐌹𐌺𐌹𐌳𐌴𐌳𐌿𐌽 𐌹𐌽 𐌻𐌰𐌹𐍃𐌴𐌹𐌽𐌰𐌹𐍃 𐌹𐍃.
okay	train_1019_d0	llm_diversify	3	laid	uslagidedun	𐌿𐍃𐌻𐌰𐌲𐌹𐌳𐌴𐌳𐌿𐌽	yes	5	uslaisjan: educate, instruct thoroughly, teach, train (V.)	5	uslagjan: lay on, lay out, lay outstretched	5	usgildan: recompense (V.), repay (V.), requite, reward (V.)	They laid their hands on him, and seized him.	iþ eis uslagidedun handuns ana ina jah undgripun ina.	𐌹𐌸 𐌴𐌹𐍃 𐌿𐍃𐌻𐌰𐌲𐌹𐌳𐌴𐌳𐌿𐌽 𐌷𐌰𐌽𐌳𐌿𐌽𐍃 𐌰𐌽𐌰 𐌹𐌽𐌰 𐌾𐌰𐌷 𐌿𐌽𐌳𐌲𐍂𐌹𐍀𐌿𐌽 𐌹𐌽𐌰.
okay	train_1300_d0	llm_diversify	3	did	gatawidedun	𐌲𐌰𐍄𐌰𐍅𐌹𐌳𐌴𐌳𐌿𐌽	yes	5	garaidjan: arrange, decree (V.), enjoin, issue a directive, mandate (V....	5	ganawistrōn: bury, inter (V.), put in a grave	5	gapaidōn: clothe, dress (V.), jacket (V.), put on as a tunic	Also I shook out my lap, and said, So God shake out every man from his house, and from his labor, that doesn't perform this promise; even thus be he shaken out, and emptied. All the assembly said, Amen, and praised Yahweh. The people did according to this promise.	... jah qaþ alla gamainþs: amen. jah hazidedun fraujan jah gatawidedun þata waurd alla so managei.	... 𐌾𐌰𐌷 𐌵𐌰𐌸 𐌰𐌻𐌻𐌰 𐌲𐌰𐌼𐌰𐌹𐌽𐌸𐍃: 𐌰𐌼𐌴𐌽. 𐌾𐌰𐌷 𐌷𐌰𐌶𐌹𐌳𐌴𐌳𐌿𐌽 𐍆𐍂𐌰𐌿𐌾𐌰𐌽 𐌾𐌰𐌷 𐌲𐌰𐍄𐌰𐍅𐌹𐌳𐌴𐌳𐌿𐌽 𐌸𐌰𐍄𐌰 𐍅𐌰𐌿𐍂𐌳 𐌰𐌻𐌻𐌰 𐍃𐍉 𐌼𐌰𐌽𐌰𐌲𐌴𐌹.
okay	train_0019_d0	llm_diversify	3	fulfilled	usfullnodedun	𐌿𐍃𐍆𐌿𐌻𐌻𐌽𐍉𐌳𐌴𐌳𐌿𐌽	yes	5	usfullnan: be brought to fulfillment, be filled up, be fulfilled, becom...	6	usfulljan: bring to fulfillment, complete (V.), fill completely, fill u...	6	usfulleins: completion, fulfillment	It happened, when the days of his service were fulfilled, he departed to his house.	jah warþ, biþe usfullnodedun dagos andbahteis is, galaiþ du garda seinamma.	𐌾𐌰𐌷 𐍅𐌰𐍂𐌸, 𐌱𐌹𐌸𐌴 𐌿𐍃𐍆𐌿𐌻𐌻𐌽𐍉𐌳𐌴𐌳𐌿𐌽 𐌳𐌰𐌲𐍉𐍃 𐌰𐌽𐌳𐌱𐌰𐌷𐍄𐌴𐌹𐍃 𐌹𐍃, 𐌲𐌰𐌻𐌰𐌹𐌸 𐌳𐌿 𐌲𐌰𐍂𐌳𐌰 𐍃𐌴𐌹𐌽𐌰𐌼𐌼𐌰.
okay	train_0313_d0	llm_diversify	3	long time	mela lagga	𐌼𐌴𐌻𐌰 𐌻𐌰𐌲𐌲𐌰	yes	5	halsagga: narrow of the neck, neck (N.)	6	managnan: abound, be abundant	6	gagaggan: assemble, come about, come out, come to be, come to pass, co...	When Jesus stepped ashore, a certain man out of the city who had demons for a long time met him. He wore no clothes, and didn't live in a house, but in the tombs.	usgaggandin þan imma ana airþa, gamotida imma wair sums us baurg saei habaida unhulþons mela lagga jah wastjom ni gawasiþs was jah in garda ni gawas, ak in hlaiwasnom.	𐌿𐍃𐌲𐌰𐌲𐌲𐌰𐌽𐌳𐌹𐌽 𐌸𐌰𐌽 𐌹𐌼𐌼𐌰 𐌰𐌽𐌰 𐌰𐌹𐍂𐌸𐌰, 𐌲𐌰𐌼𐍉𐍄𐌹𐌳𐌰 𐌹𐌼𐌼𐌰 𐍅𐌰𐌹𐍂 𐍃𐌿𐌼𐍃 𐌿𐍃 𐌱𐌰𐌿𐍂𐌲 𐍃𐌰𐌴𐌹 𐌷𐌰𐌱𐌰𐌹𐌳𐌰 𐌿𐌽𐌷𐌿𐌻𐌸𐍉𐌽𐍃 𐌼𐌴𐌻𐌰 𐌻𐌰𐌲𐌲𐌰 𐌾𐌰𐌷 𐍅𐌰𐍃𐍄𐌾𐍉𐌼 𐌽𐌹 𐌲𐌰𐍅𐌰𐍃𐌹𐌸𐍃 𐍅𐌰𐍃 𐌾𐌰𐌷 𐌹𐌽 𐌲𐌰𐍂𐌳𐌰 𐌽𐌹 𐌲𐌰𐍅𐌰𐍃, 𐌰𐌺 𐌹𐌽 𐌷𐌻𐌰𐌹𐍅𐌰𐍃𐌽𐍉𐌼.
okay	train_0470_d3	llm_diversify	3	obey	andhausidedi	𐌰𐌽𐌳𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌹	yes	5	andhausjan: give heed to, hearken to, heed (V.), listen to, obey	6	andasēts: abhorrent, causing aversion, detestable, repugnant	6	andhaitan: acknowledge, confess, praise (V.), profess	The Lord said, "If you had faith like a grain of mustard seed, you would tell this sycamore tree, 'Be uprooted, and be planted in the sea,' and it would obey you.	qaþ þan frauja: jabai habaidedeiþ galaubein swe kaurno sinapis, aiþþau jus jabai qiþeiþ du bairabagma þamma: uslausei þuk us waurtim jah ussatei þuk in marein, jah andhausidedi þau izwis.	𐌵𐌰𐌸 𐌸𐌰𐌽 𐍆𐍂𐌰𐌿𐌾𐌰: 𐌾𐌰𐌱𐌰𐌹 𐌷𐌰𐌱𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐌸 𐌲𐌰𐌻𐌰𐌿𐌱𐌴𐌹𐌽 𐍃𐍅𐌴 𐌺𐌰𐌿𐍂𐌽𐍉 𐍃𐌹𐌽𐌰𐍀𐌹𐍃, 𐌰𐌹𐌸𐌸𐌰𐌿 𐌾𐌿𐍃 𐌾𐌰𐌱𐌰𐌹 𐌵𐌹𐌸𐌴𐌹𐌸 𐌳𐌿 𐌱𐌰𐌹𐍂𐌰𐌱𐌰𐌲𐌼𐌰 𐌸𐌰𐌼𐌼𐌰: 𐌿𐍃𐌻𐌰𐌿𐍃𐌴𐌹 𐌸𐌿𐌺 𐌿𐍃 𐍅𐌰𐌿𐍂𐍄𐌹𐌼 𐌾𐌰𐌷 𐌿𐍃𐍃𐌰𐍄𐌴𐌹 𐌸𐌿𐌺 𐌹𐌽 𐌼𐌰𐍂𐌴𐌹𐌽, 𐌾𐌰𐌷 𐌰𐌽𐌳𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌹 𐌸𐌰𐌿 𐌹𐌶𐍅𐌹𐍃.
okay	train_0565_d1	llm_diversify	3	daily	daga hvammeh	𐌳𐌰𐌲𐌰 𐍈𐌰𐌼𐌼𐌴𐌷	no	5	dag ƕanoh:	7	anahamōn: don, get dressed, put on as clothing	7	anahaimeis: at home, present (Adj.)	He was teaching daily in the temple, but the chief priests and the scribes and the leading men among the people sought to destroy him.	jah was laisjands daga hvammeh in þizai alh: iþ þai auhmistans gudjans jah bokarjos sokidedun ina usqistjan jah þai frumistans manageins.	𐌾𐌰𐌷 𐍅𐌰𐍃 𐌻𐌰𐌹𐍃𐌾𐌰𐌽𐌳𐍃 𐌳𐌰𐌲𐌰 𐍈𐌰𐌼𐌼𐌴𐌷 𐌹𐌽 𐌸𐌹𐌶𐌰𐌹 𐌰𐌻𐌷: 𐌹𐌸 𐌸𐌰𐌹 𐌰𐌿𐌷𐌼𐌹𐍃𐍄𐌰𐌽𐍃 𐌲𐌿𐌳𐌾𐌰𐌽𐍃 𐌾𐌰𐌷 𐌱𐍉𐌺𐌰𐍂𐌾𐍉𐍃 𐍃𐍉𐌺𐌹𐌳𐌴𐌳𐌿𐌽 𐌹𐌽𐌰 𐌿𐍃𐌵𐌹𐍃𐍄𐌾𐌰𐌽 𐌾𐌰𐌷 𐌸𐌰𐌹 𐍆𐍂𐌿𐌼𐌹𐍃𐍄𐌰𐌽𐍃 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽𐍃.
okay	train_0758_d0	llm_diversify	3	wailing	waifairhvjandans	𐍅𐌰𐌹𐍆𐌰𐌹𐍂𐍈𐌾𐌰𐌽𐌳𐌰𐌽𐍃	no	5	waifaírƕjan: lament (V.), mourn with lamentation, wail in mourning	8	faúrastandan: be a bystander, be at the head of, preside over, stand befor...	8	waila andanems: agreeable, pleasant	He came to the synagogue ruler's house, and he saw an uproar, weeping, and great wailing.	jah galaiþ in gard þis swnagogafadis jah gasahv auhjodu jah gretandans jah waifairhvjandans filu.	𐌾𐌰𐌷 𐌲𐌰𐌻𐌰𐌹𐌸 𐌹𐌽 𐌲𐌰𐍂𐌳 𐌸𐌹𐍃 𐍃𐍅𐌽𐌰𐌲𐍉𐌲𐌰𐍆𐌰𐌳𐌹𐍃 𐌾𐌰𐌷 𐌲𐌰𐍃𐌰𐍈 𐌰𐌿𐌷𐌾𐍉𐌳𐌿 𐌾𐌰𐌷 𐌲𐍂𐌴𐍄𐌰𐌽𐌳𐌰𐌽𐍃 𐌾𐌰𐌷 𐍅𐌰𐌹𐍆𐌰𐌹𐍂𐍈𐌾𐌰𐌽𐌳𐌰𐌽𐍃 𐍆𐌹𐌻𐌿.
